AnlyTxHack__Date_Reported__c,AnlyTxHack__Country_Code__c,AnlyTxHack__Country__c,AnlyTxHack__New_Cases__c,AnlyTxHack__Cumulative_Cases__c,AnlyTxHack__New_Deaths__c,AnlyTxHack__Cumulative_Deaths__c
2020-08-20,AL,Albania,158,7812,2,234
2020-08-21,AL,Albania,155,7967,4,238
2020-08-22,AL,Albania,152,8119,2,240
2020-08-23,AL,Albania,156,8275,5,245
2020-08-24,AL,Albania,152,8427,5,250
2020-08-25,AL,Albania,178,8605,4,254
2020-08-26,AL,Albania,154,8759,5,259
2020-08-27,AL,Albania,168,8927,4,263
2020-08-28,AL,Albania,156,9083,3,266
2020-08-29,AL,Albania,112,9195,5,271
2020-08-30,AL,Albania,84,9279,4,275
2020-08-31,AL,Albania,101,9380,5,280
2020-09-01,AL,Albania,133,9513,4,284
2020-09-02,AL,Albania,93,9606,6,290
2020-09-03,AL,Albania,122,9728,6,296
2020-09-04,AL,Albania,116,9844,5,301
2020-09-05,AL,Albania,123,9967,5,306
2020-09-06,AL,Albania,135,10102,6,312
2020-09-07,AL,Albania,153,10255,4,316
2020-09-08,AL,Albania,151,10406,3,319
2020-09-09,AL,Albania,147,10553,2,321
2020-09-10,AL,Albania,151,10704,1,322
2020-09-11,AL,Albania,156,10860,2,324
2020-09-12,AL,Albania,161,11021,3,327
2020-09-13,AL,Albania,164,11185,3,330
2020-09-14,AL,Albania,168,11353,4,334
2020-09-15,AL,Albania,167,11520,4,338
2020-09-16,AL,Albania,152,11672,2,340
2020-09-17,AL,Albania,144,11816,3,343
2020-09-18,AL,Albania,132,11948,4,347
2020-09-19,AL,Albania,125,12073,6,353
2020-09-20,AL,Albania,153,12226,5,358
2020-09-21,AL,Albania,159,12385,4,362
2020-09-22,AL,Albania,150,12535,2,364
2020-09-23,AL,Albania,131,12666,3,367
2020-09-24,AL,Albania,121,12787,3,370
2020-09-25,AL,Albania,134,12921,0,370
2020-09-26,AL,Albania,124,13045,3,373
2020-09-27,AL,Albania,108,13153,2,375
2020-09-28,AL,Albania,106,13259,2,377
2020-09-29,AL,Albania,132,13391,3,380
2020-09-30,AL,Albania,127,13518,4,384
2020-10-01,AL,Albania,131,13649,3,387
2020-10-02,AL,Albania,157,13806,1,388
2020-10-03,AL,Albania,159,13965,1,389
2020-10-04,AL,Albania,152,14117,3,392
2020-10-05,AL,Albania,149,14266,4,396
2020-10-06,AL,Albania,144,14410,4,400
2020-10-07,AL,Albania,158,14568,3,403
2020-10-08,AL,Albania,162,14730,4,407
2020-10-09,AL,Albania,169,14899,4,411
2020-10-10,AL,Albania,167,15066,2,413
2020-10-11,AL,Albania,165,15231,3,416
2020-10-12,AL,Albania,168,15399,4,420
2020-10-13,AL,Albania,171,15570,4,424
2020-10-14,AL,Albania,182,15752,5,429
2020-10-15,AL,Albania,203,15955,5,434
2020-10-16,AL,Albania,257,16212,5,439
2020-10-17,AL,Albania,289,16501,4,443
2020-10-18,AL,Albania,273,16774,5,448
2020-10-19,AL,Albania,281,17055,3,451
2020-10-20,AL,Albania,295,17350,3,454
2020-10-21,AL,Albania,301,17651,4,458
2020-10-22,AL,Albania,297,17948,4,462
2020-10-23,AL,Albania,302,18250,3,465
2020-10-24,AL,Albania,306,18556,4,469
2020-10-25,AL,Albania,302,18858,4,473
2020-10-26,AL,Albania,299,19157,4,477
2020-10-27,AL,Albania,288,19445,3,480
2020-10-28,AL,Albania,284,19729,7,487
2020-10-29,AL,Albania,311,20040,6,493
2020-10-30,AL,Albania,275,20315,6,499
2020-10-31,AL,Albania,319,20634,3,502
2020-11-01,AL,Albania,241,20875,7,509
2020-11-02,AL,Albania,327,21202,9,518
2020-11-03,AL,Albania,321,21523,9,527
2020-11-04,AL,Albania,381,21904,5,532
2020-11-05,AL,Albania,396,22300,4,536
2020-11-06,AL,Albania,421,22721,7,543
2020-11-07,AL,Albania,489,23210,6,549
2020-11-08,AL,Albania,495,23705,8,557
2020-11-09,AL,Albania,501,24206,2,559
2020-11-10,AL,Albania,525,24731,12,571
2020-11-11,AL,Albania,563,25294,8,579
2020-11-12,AL,Albania,507,25801,11,590
2020-11-13,AL,Albania,410,26211,8,598
2020-11-14,AL,Albania,490,26701,7,605
2020-11-15,AL,Albania,532,27233,7,612
2020-11-16,AL,Albania,597,27830,11,623
2020-11-17,AL,Albania,602,28432,8,631
2020-11-18,AL,Albania,694,29126,6,637
2020-11-19,AL,Albania,711,29837,9,646
2020-11-20,AL,Albania,786,30623,11,657
2020-11-21,AL,Albania,836,31459,15,672
2020-11-22,AL,Albania,737,32196,13,685
2020-11-23,AL,Albania,565,32761,14,699
2020-11-24,AL,Albania,795,33556,17,716
2020-11-25,AL,Albania,744,34300,19,735
2020-01-03,DZ,Algeria,0,0,0,0
2020-01-04,DZ,Algeria,0,0,0,0
2020-01-05,DZ,Algeria,0,0,0,0
2020-01-06,DZ,Algeria,0,0,0,0
2020-01-07,DZ,Algeria,0,0,0,0
2020-01-08,DZ,Algeria,0,0,0,0
2020-01-09,DZ,Algeria,0,0,0,0
2020-01-10,DZ,Algeria,0,0,0,0
2020-01-11,DZ,Algeria,0,0,0,0
2020-01-12,DZ,Algeria,0,0,0,0
2020-01-13,DZ,Algeria,0,0,0,0
2020-01-14,DZ,Algeria,0,0,0,0
2020-01-15,DZ,Algeria,0,0,0,0
2020-01-16,DZ,Algeria,0,0,0,0
2020-01-17,DZ,Algeria,0,0,0,0
2020-01-18,DZ,Algeria,0,0,0,0
2020-01-19,DZ,Algeria,0,0,0,0
2020-01-20,DZ,Algeria,0,0,0,0
2020-01-21,DZ,Algeria,0,0,0,0
2020-01-22,DZ,Algeria,0,0,0,0
2020-01-23,DZ,Algeria,0,0,0,0
2020-01-24,DZ,Algeria,0,0,0,0
2020-01-25,DZ,Algeria,0,0,0,0
2020-01-26,DZ,Algeria,0,0,0,0
2020-01-27,DZ,Algeria,0,0,0,0
2020-01-28,DZ,Algeria,0,0,0,0
2020-01-29,DZ,Algeria,0,0,0,0
2020-01-30,DZ,Algeria,0,0,0,0
2020-01-31,DZ,Algeria,0,0,0,0
2020-02-01,DZ,Algeria,0,0,0,0
2020-02-02,DZ,Algeria,0,0,0,0
2020-02-03,DZ,Algeria,0,0,0,0
2020-02-04,DZ,Algeria,0,0,0,0
2020-02-05,DZ,Algeria,0,0,0,0
2020-02-06,DZ,Algeria,0,0,0,0
2020-02-07,DZ,Algeria,0,0,0,0
2020-02-08,DZ,Algeria,0,0,0,0
2020-02-09,DZ,Algeria,0,0,0,0
2020-02-10,DZ,Algeria,0,0,0,0
2020-02-11,DZ,Algeria,0,0,0,0
2020-02-12,DZ,Algeria,0,0,0,0
2020-02-13,DZ,Algeria,0,0,0,0
2020-02-14,DZ,Algeria,0,0,0,0
2020-02-15,DZ,Algeria,0,0,0,0
2020-02-16,DZ,Algeria,0,0,0,0
2020-02-17,DZ,Algeria,0,0,0,0
2020-02-18,DZ,Algeria,0,0,0,0
2020-02-19,DZ,Algeria,0,0,0,0
2020-02-20,DZ,Algeria,0,0,0,0
2020-02-21,DZ,Algeria,0,0,0,0
2020-02-22,DZ,Algeria,0,0,0,0
2020-02-23,DZ,Algeria,0,0,0,0
2020-02-24,DZ,Algeria,0,0,0,0
2020-02-25,DZ,Algeria,5,5,0,0
2020-02-26,DZ,Algeria,0,5,0,0
2020-02-27,DZ,Algeria,0,5,0,0
2020-02-28,DZ,Algeria,0,5,0,0
2020-02-29,DZ,Algeria,0,5,0,0
2020-03-01,DZ,Algeria,0,5,0,0
2020-03-02,DZ,Algeria,2,7,0,0
2020-03-03,DZ,Algeria,2,9,0,0
2020-03-04,DZ,Algeria,7,16,0,0
2020-03-05,DZ,Algeria,0,16,0,0
2020-03-06,DZ,Algeria,5,21,0,0
2020-03-07,DZ,Algeria,0,21,0,0
2020-03-08,DZ,Algeria,0,21,0,0
2020-03-09,DZ,Algeria,3,24,0,0
2020-03-10,DZ,Algeria,0,24,0,0
2020-03-11,DZ,Algeria,0,24,0,0
2020-03-12,DZ,Algeria,5,29,1,1
2020-03-13,DZ,Algeria,0,29,0,1
2020-03-14,DZ,Algeria,12,41,1,2
2020-03-15,DZ,Algeria,12,53,1,3
2020-03-16,DZ,Algeria,0,53,1,4
2020-03-17,DZ,Algeria,11,64,0,4
2020-03-18,DZ,Algeria,12,76,2,6
2020-03-19,DZ,Algeria,10,86,1,7
2020-03-20,DZ,Algeria,8,94,3,10
2020-03-21,DZ,Algeria,0,94,5,15
2020-03-22,DZ,Algeria,45,139,0,15
2020-03-23,DZ,Algeria,62,201,2,17
2020-03-24,DZ,Algeria,30,231,0,17
2020-03-25,DZ,Algeria,33,264,0,17
2020-03-26,DZ,Algeria,0,264,0,17
2020-03-27,DZ,Algeria,41,305,4,21
2020-03-28,DZ,Algeria,62,367,4,25
2020-03-29,DZ,Algeria,42,409,1,26
2020-03-30,DZ,Algeria,45,454,3,29
2020-03-31,DZ,Algeria,57,511,2,31
2020-04-01,DZ,Algeria,73,584,4,35
2020-04-02,DZ,Algeria,263,847,23,58
2020-04-03,DZ,Algeria,139,986,25,83
2020-04-04,DZ,Algeria,185,1171,22,105
2020-04-05,DZ,Algeria,80,1251,25,130
2020-04-06,DZ,Algeria,0,1251,0,130
2020-04-07,DZ,Algeria,172,1423,43,173
2020-04-08,DZ,Algeria,45,1468,21,194
2020-04-09,DZ,Algeria,104,1572,11,205
2020-04-10,DZ,Algeria,94,1666,30,235
2020-04-11,DZ,Algeria,95,1761,21,256
2020-04-12,DZ,Algeria,64,1825,19,275
2020-04-13,DZ,Algeria,89,1914,18,293
2020-04-14,DZ,Algeria,69,1983,20,313
2020-04-15,DZ,Algeria,87,2070,13,326
2020-04-16,DZ,Algeria,90,2160,10,336
2020-04-17,DZ,Algeria,108,2268,12,348
2020-04-18,DZ,Algeria,150,2418,16,364
2020-04-19,DZ,Algeria,116,2534,3,367
2020-04-20,DZ,Algeria,95,2629,8,375
2020-04-21,DZ,Algeria,89,2718,9,384
2020-04-22,DZ,Algeria,93,2811,8,392
2020-04-23,DZ,Algeria,99,2910,10,402
2020-04-24,DZ,Algeria,97,3007,5,407
2020-04-25,DZ,Algeria,120,3127,8,415
2020-04-26,DZ,Algeria,129,3256,4,419
2020-04-27,DZ,Algeria,126,3382,6,425
2020-04-28,DZ,Algeria,135,3517,7,432
2020-04-29,DZ,Algeria,132,3649,5,437
2020-04-30,DZ,Algeria,199,3848,7,444
2020-05-01,DZ,Algeria,158,4006,6,450
2020-05-02,DZ,Algeria,148,4154,3,453
2020-05-03,DZ,Algeria,141,4295,6,459
2020-05-04,DZ,Algeria,179,4474,4,463
2020-05-05,DZ,Algeria,174,4648,2,465
2020-05-06,DZ,Algeria,190,4838,5,470
2020-05-07,DZ,Algeria,159,4997,6,476
2020-05-08,DZ,Algeria,185,5182,7,483
2020-05-09,DZ,Algeria,187,5369,5,488
2020-05-10,DZ,Algeria,189,5558,6,494
2020-05-11,DZ,Algeria,165,5723,8,502
2020-05-12,DZ,Algeria,168,5891,5,507
2020-05-13,DZ,Algeria,176,6067,8,515
2020-05-14,DZ,Algeria,186,6253,7,522
2020-05-15,DZ,Algeria,189,6442,7,529
2020-05-16,DZ,Algeria,188,6630,7,536
2020-05-17,DZ,Algeria,191,6821,6,542
2020-05-18,DZ,Algeria,198,7019,6,548
2020-05-19,DZ,Algeria,182,7201,7,555
2020-05-20,DZ,Algeria,176,7377,6,561
2020-05-21,DZ,Algeria,165,7542,7,568
2020-05-22,DZ,Algeria,186,7728,7,575
2020-05-23,DZ,Algeria,190,7918,7,582
2020-05-24,DZ,Algeria,195,8113,10,592
2020-05-25,DZ,Algeria,193,8306,8,600
2020-05-26,DZ,Algeria,197,8503,9,609
2020-05-27,DZ,Algeria,194,8697,8,617
2020-05-28,DZ,Algeria,160,8857,6,623
2020-05-29,DZ,Algeria,140,8997,7,630
2020-05-30,DZ,Algeria,137,9134,8,638
2020-05-31,DZ,Algeria,133,9267,8,646
2020-06-01,DZ,Algeria,127,9394,7,653
2020-06-02,DZ,Algeria,119,9513,8,661
2020-06-03,DZ,Algeria,113,9626,6,667
2020-06-04,DZ,Algeria,107,9733,6,673
2020-06-05,DZ,Algeria,98,9831,8,681
2020-06-06,DZ,Algeria,104,9935,9,690
2020-06-07,DZ,Algeria,115,10050,8,698
2020-06-08,DZ,Algeria,104,10154,9,707
2020-06-09,DZ,Algeria,111,10265,8,715
2020-06-10,DZ,Algeria,117,10382,9,724
2020-06-11,DZ,Algeria,102,10484,8,732
2020-06-12,DZ,Algeria,105,10589,9,741
2020-06-13,DZ,Algeria,109,10698,10,751
2020-06-14,DZ,Algeria,112,10810,9,760
2020-06-15,DZ,Algeria,109,10919,7,767
2020-06-16,DZ,Algeria,112,11031,10,777
2020-06-17,DZ,Algeria,116,11147,11,788
2020-06-18,DZ,Algeria,121,11268,11,799
2020-06-19,DZ,Algeria,117,11385,12,811
2020-06-20,DZ,Algeria,119,11504,14,825
2020-06-21,DZ,Algeria,127,11631,12,837
2020-06-22,DZ,Algeria,140,11771,8,845
2020-06-23,DZ,Algeria,149,11920,7,852
2020-06-24,DZ,Algeria,156,12076,9,861
2020-06-25,DZ,Algeria,172,12248,8,869
2020-06-26,DZ,Algeria,197,12445,9,878
2020-06-27,DZ,Algeria,240,12685,7,885
2020-06-28,DZ,Algeria,283,12968,7,892
2020-06-29,DZ,Algeria,305,13273,5,897
2020-06-30,DZ,Algeria,298,13571,8,905
2020-07-01,DZ,Algeria,336,13907,7,912
2020-07-02,DZ,Algeria,365,14272,8,920
2020-07-03,DZ,Algeria,385,14657,8,928
2020-07-04,DZ,Algeria,413,15070,9,937
2020-07-05,DZ,Algeria,430,15500,9,946
2020-07-06,DZ,Algeria,441,15941,6,952
2020-07-07,DZ,Algeria,463,16404,7,959
2020-07-08,DZ,Algeria,475,16879,9,968
2020-07-09,DZ,Algeria,469,17348,10,978
2020-07-10,DZ,Algeria,460,17808,10,988
2020-07-11,DZ,Algeria,434,18242,8,996
2020-07-12,DZ,Algeria,470,18712,8,1004
2020-07-13,DZ,Algeria,483,19195,7,1011
2020-07-14,DZ,Algeria,494,19689,7,1018
2020-07-15,DZ,Algeria,527,20216,10,1028
2020-07-16,DZ,Algeria,554,20770,12,1040
2020-07-17,DZ,Algeria,585,21355,12,1052
2020-07-18,DZ,Algeria,593,21948,5,1057
2020-07-19,DZ,Algeria,601,22549,11,1068
2020-07-20,DZ,Algeria,535,23084,10,1078
2020-07-21,DZ,Algeria,607,23691,9,1087
2020-07-22,DZ,Algeria,587,24278,13,1100
2020-07-23,DZ,Algeria,594,24872,11,1111
2020-07-24,DZ,Algeria,612,25484,13,1124
2020-07-25,DZ,Algeria,675,26159,12,1136
2020-07-26,DZ,Algeria,0,26159,0,1136
2020-07-27,DZ,Algeria,1198,27357,19,1155
2020-07-28,DZ,Algeria,616,27973,8,1163
2020-07-29,DZ,Algeria,642,28615,11,1174
2020-07-30,DZ,Algeria,614,29229,12,1186
2020-07-31,DZ,Algeria,602,29831,14,1200
2020-08-01,DZ,Algeria,563,30394,10,1210
2020-08-02,DZ,Algeria,556,30950,13,1223
2020-08-03,DZ,Algeria,515,31465,8,1231
2020-08-04,DZ,Algeria,507,31972,-2,1229
2020-08-05,DZ,Algeria,532,32504,19,1248
2020-08-06,DZ,Algeria,551,33055,13,1261
2020-08-07,DZ,Algeria,571,33626,12,1273
2020-08-08,DZ,Algeria,529,34155,9,1282
2020-08-09,DZ,Algeria,538,34693,11,1293
2020-08-10,DZ,Algeria,521,35214,9,1302
2020-08-11,DZ,Algeria,498,35712,10,1312
2020-08-12,DZ,Algeria,492,36204,10,1322
2020-08-13,DZ,Algeria,495,36699,11,1333
2020-08-14,DZ,Algeria,488,37187,8,1341
2020-08-15,DZ,Algeria,477,37664,10,1351
2020-08-16,DZ,Algeria,469,38133,9,1360
2020-08-17,DZ,Algeria,450,38583,10,1370
2020-08-18,DZ,Algeria,442,39025,9,1379
2020-08-19,DZ,Algeria,0,39025,0,1379
2020-08-20,DZ,Algeria,822,39847,23,1402
2020-08-21,DZ,Algeria,411,40258,9,1411
2020-08-22,DZ,Algeria,0,40258,0,1411
2020-08-23,DZ,Algeria,810,41068,13,1424
2020-08-24,DZ,Algeria,392,41460,1,1425
2020-08-25,DZ,Algeria,398,41858,21,1446
2020-08-26,DZ,Algeria,370,42228,10,1456
2020-08-27,DZ,Algeria,391,42619,9,1465
2020-08-28,DZ,Algeria,397,43016,10,1475
2020-08-29,DZ,Algeria,387,43403,8,1483
2020-08-30,DZ,Algeria,379,43782,8,1491
2020-08-31,DZ,Algeria,364,44146,10,1501
2020-09-01,DZ,Algeria,348,44494,9,1510
2020-09-02,DZ,Algeria,339,44833,8,1518
2020-09-03,DZ,Algeria,325,45158,7,1525
2020-09-04,DZ,Algeria,311,45469,6,1531
2020-09-05,DZ,Algeria,304,45773,8,1539
2020-09-06,DZ,Algeria,298,46071,10,1549
2020-09-07,DZ,Algeria,293,46364,7,1556
2020-09-08,DZ,Algeria,289,46653,6,1562
2020-09-09,DZ,Algeria,285,46938,9,1571
2020-09-10,DZ,Algeria,278,47216,10,1581
2020-09-11,DZ,Algeria,272,47488,10,1591
2020-09-12,DZ,Algeria,264,47752,8,1599
2020-09-13,DZ,Algeria,255,48007,6,1605
2020-09-14,DZ,Algeria,0,48007,0,1605
2020-09-15,DZ,Algeria,489,48496,15,1620
2020-09-16,DZ,Algeria,238,48734,12,1632
2020-09-17,DZ,Algeria,232,48966,13,1645
2020-09-18,DZ,Algeria,228,49194,9,1654
2020-09-19,DZ,Algeria,219,49413,5,1659
2020-09-20,DZ,Algeria,210,49623,6,1665
2020-09-21,DZ,Algeria,203,49826,7,1672
2020-09-22,DZ,Algeria,197,50023,7,1679
2020-09-23,DZ,Algeria,191,50214,10,1689
2020-09-24,DZ,Algeria,186,50400,9,1698
2020-09-25,DZ,Algeria,0,50400,0,1698
2020-09-26,DZ,Algeria,354,50754,9,1707
2020-09-27,DZ,Algeria,160,50914,4,1711
2020-09-28,DZ,Algeria,153,51067,3,1714
2020-09-29,DZ,Algeria,146,51213,5,1719
2020-09-30,DZ,Algeria,155,51368,7,1726
2020-10-01,DZ,Algeria,162,51530,10,1736
2020-10-02,DZ,Algeria,160,51690,5,1741
2020-10-03,DZ,Algeria,157,51847,8,1749
2020-10-04,DZ,Algeria,148,51995,7,1756
2020-10-05,DZ,Algeria,141,52136,4,1760
2020-10-06,DZ,Algeria,134,52270,8,1768
2020-10-07,DZ,Algeria,129,52399,5,1773
2020-10-08,DZ,Algeria,121,52520,6,1779
2020-10-09,DZ,Algeria,138,52658,4,1783
2020-10-10,DZ,Algeria,146,52804,6,1789
2020-10-11,DZ,Algeria,136,52940,6,1795
2020-10-12,DZ,Algeria,132,53072,6,1801
2020-10-13,DZ,Algeria,153,53225,8,1809
2020-10-14,DZ,Algeria,174,53399,9,1818
2020-10-15,DZ,Algeria,0,53399,0,1818
2020-10-16,DZ,Algeria,378,53777,18,1836
2020-10-17,DZ,Algeria,221,53998,5,1841
2020-10-18,DZ,Algeria,205,54203,5,1846
2020-10-19,DZ,Algeria,199,54402,10,1856
2020-10-20,DZ,Algeria,214,54616,9,1865
2020-10-21,DZ,Algeria,223,54839,8,1873
2020-10-22,DZ,Algeria,252,55091,7,1880
2020-10-23,DZ,Algeria,266,55357,8,1888
2020-10-24,DZ,Algeria,273,55630,9,1897
2020-10-25,DZ,Algeria,0,55630,0,1897
2020-10-26,DZ,Algeria,0,55630,0,1897
2020-10-27,DZ,Algeria,0,55630,0,1897
2020-10-28,DZ,Algeria,789,56419,25,1922
2020-10-29,DZ,Algeria,287,56706,9,1931
2020-10-30,DZ,Algeria,320,57026,10,1941
2020-10-31,DZ,Algeria,306,57332,8,1949
2020-11-01,DZ,Algeria,319,57651,7,1956
2020-11-02,DZ,Algeria,291,57942,8,1964
2020-11-03,DZ,Algeria,0,57942,0,1964
2020-11-04,DZ,Algeria,0,57942,0,1964
2020-11-05,DZ,Algeria,0,57942,0,1964
2020-11-06,DZ,Algeria,330,58272,9,1973
2020-11-07,DZ,Algeria,1897,60169,38,2011
2020-11-08,DZ,Algeria,0,60169,0,2011
2020-11-09,DZ,Algeria,0,60169,0,2011
2020-11-10,DZ,Algeria,2524,62693,51,2062
2020-11-11,DZ,Algeria,753,63446,15,2077
2020-11-12,DZ,Algeria,811,64257,16,2093
2020-11-13,DZ,Algeria,851,65108,18,2111
2020-11-14,DZ,Algeria,867,65975,14,2125
2020-11-15,DZ,Algeria,0,65975,0,2125
2020-11-16,DZ,Algeria,1704,67679,29,2154
2020-11-17,DZ,Algeria,910,68589,14,2168
2020-11-18,DZ,Algeria,1002,69591,18,2186
2020-11-19,DZ,Algeria,1038,70629,20,2206
2020-11-20,DZ,Algeria,1023,71652,18,2224
2020-11-21,DZ,Algeria,1103,72755,15,2239
2020-11-22,DZ,Algeria,1019,73774,19,2258
2020-11-23,DZ,Algeria,1088,74862,17,2275
2020-11-24,DZ,Algeria,1005,75867,19,2294
2020-11-25,DZ,Algeria,1133,77000,15,2309
2020-01-03,AS,American Samoa,0,0,0,0
2020-01-04,AS,American Samoa,0,0,0,0
2020-01-05,AS,American Samoa,0,0,0,0
2020-01-06,AS,American Samoa,0,0,0,0
2020-01-07,AS,American Samoa,0,0,0,0
2020-01-08,AS,American Samoa,0,0,0,0
2020-01-09,AS,American Samoa,0,0,0,0
2020-01-10,AS,American Samoa,0,0,0,0
2020-01-11,AS,American Samoa,0,0,0,0
2020-01-12,AS,American Samoa,0,0,0,0
2020-01-13,AS,American Samoa,0,0,0,0
2020-01-14,AS,American Samoa,0,0,0,0
2020-01-15,AS,American Samoa,0,0,0,0
2020-01-16,AS,American Samoa,0,0,0,0
2020-01-17,AS,American Samoa,0,0,0,0
2020-01-18,AS,American Samoa,0,0,0,0
2020-01-19,AS,American Samoa,0,0,0,0
2020-01-20,AS,American Samoa,0,0,0,0
2020-01-21,AS,American Samoa,0,0,0,0
2020-01-22,AS,American Samoa,0,0,0,0
2020-01-23,AS,American Samoa,0,0,0,0
2020-01-24,AS,American Samoa,0,0,0,0
2020-01-25,AS,American Samoa,0,0,0,0
2020-01-26,AS,American Samoa,0,0,0,0
2020-01-27,AS,American Samoa,0,0,0,0
2020-01-28,AS,American Samoa,0,0,0,0
2020-01-29,AS,American Samoa,0,0,0,0
2020-01-30,AS,American Samoa,0,0,0,0
2020-01-31,AS,American Samoa,0,0,0,0
2020-02-01,AS,American Samoa,0,0,0,0
2020-02-02,AS,American Samoa,0,0,0,0
2020-02-03,AS,American Samoa,0,0,0,0
2020-02-04,AS,American Samoa,0,0,0,0
2020-02-05,AS,American Samoa,0,0,0,0
2020-02-06,AS,American Samoa,0,0,0,0
2020-02-07,AS,American Samoa,0,0,0,0
2020-02-08,AS,American Samoa,0,0,0,0
2020-02-09,AS,American Samoa,0,0,0,0
2020-02-10,AS,American Samoa,0,0,0,0
2020-02-11,AS,American Samoa,0,0,0,0
2020-02-12,AS,American Samoa,0,0,0,0
2020-02-13,AS,American Samoa,0,0,0,0
2020-02-14,AS,American Samoa,0,0,0,0
2020-02-15,AS,American Samoa,0,0,0,0
2020-02-16,AS,American Samoa,0,0,0,0
2020-02-17,AS,American Samoa,0,0,0,0
2020-02-18,AS,American Samoa,0,0,0,0
2020-02-19,AS,American Samoa,0,0,0,0
2020-02-20,AS,American Samoa,0,0,0,0
2020-02-21,AS,American Samoa,0,0,0,0
2020-02-22,AS,American Samoa,0,0,0,0
2020-02-23,AS,American Samoa,0,0,0,0
2020-02-24,AS,American Samoa,0,0,0,0
2020-02-25,AS,American Samoa,0,0,0,0
2020-02-26,AS,American Samoa,0,0,0,0
2020-02-27,AS,American Samoa,0,0,0,0
2020-02-28,AS,American Samoa,0,0,0,0
2020-02-29,AS,American Samoa,0,0,0,0
2020-03-01,AS,American Samoa,0,0,0,0
2020-03-02,AS,American Samoa,0,0,0,0
2020-03-03,AS,American Samoa,0,0,0,0
2020-03-04,AS,American Samoa,0,0,0,0
2020-03-05,AS,American Samoa,0,0,0,0
2020-03-06,AS,American Samoa,0,0,0,0
2020-03-07,AS,American Samoa,0,0,0,0
2020-03-08,AS,American Samoa,0,0,0,0
2020-03-09,AS,American Samoa,0,0,0,0
2020-03-10,AS,American Samoa,0,0,0,0
2020-03-11,AS,American Samoa,0,0,0,0
2020-03-12,AS,American Samoa,0,0,0,0
2020-03-13,AS,American Samoa,0,0,0,0
2020-03-14,AS,American Samoa,0,0,0,0
2020-03-15,AS,American Samoa,0,0,0,0
2020-03-16,AS,American Samoa,0,0,0,0
2020-03-17,AS,American Samoa,0,0,0,0
2020-03-18,AS,American Samoa,0,0,0,0
2020-03-19,AS,American Samoa,0,0,0,0
2020-03-20,AS,American Samoa,0,0,0,0
2020-03-21,AS,American Samoa,0,0,0,0
2020-03-22,AS,American Samoa,0,0,0,0
2020-03-23,AS,American Samoa,0,0,0,0
2020-03-24,AS,American Samoa,0,0,0,0
2020-03-25,AS,American Samoa,0,0,0,0
2020-03-26,AS,American Samoa,0,0,0,0
2020-03-27,AS,American Samoa,0,0,0,0
2020-03-28,AS,American Samoa,0,0,0,0
2020-03-29,AS,American Samoa,0,0,0,0
2020-03-30,AS,American Samoa,0,0,0,0
2020-03-31,AS,American Samoa,0,0,0,0
2020-04-01,AS,American Samoa,0,0,0,0
2020-04-02,AS,American Samoa,0,0,0,0
2020-04-03,AS,American Samoa,0,0,0,0
2020-04-04,AS,American Samoa,0,0,0,0
2020-04-05,AS,American Samoa,0,0,0,0
2020-04-06,AS,American Samoa,0,0,0,0
2020-04-07,AS,American Samoa,0,0,0,0
2020-04-08,AS,American Samoa,0,0,0,0
2020-04-09,AS,American Samoa,0,0,0,0
2020-04-10,AS,American Samoa,0,0,0,0
2020-04-11,AS,American Samoa,0,0,0,0
2020-04-12,AS,American Samoa,0,0,0,0
2020-04-13,AS,American Samoa,0,0,0,0
2020-04-14,AS,American Samoa,0,0,0,0
2020-04-15,AS,American Samoa,0,0,0,0
2020-04-16,AS,American Samoa,0,0,0,0
2020-04-17,AS,American Samoa,0,0,0,0
2020-04-18,AS,American Samoa,0,0,0,0
2020-04-19,AS,American Samoa,0,0,0,0
2020-04-20,AS,American Samoa,0,0,0,0
2020-04-21,AS,American Samoa,0,0,0,0
2020-04-22,AS,American Samoa,0,0,0,0
2020-04-23,AS,American Samoa,0,0,0,0
2020-04-24,AS,American Samoa,0,0,0,0
2020-04-25,AS,American Samoa,0,0,0,0
2020-04-26,AS,American Samoa,0,0,0,0
2020-04-27,AS,American Samoa,0,0,0,0
2020-04-28,AS,American Samoa,0,0,0,0
2020-04-29,AS,American Samoa,0,0,0,0
2020-04-30,AS,American Samoa,0,0,0,0
2020-05-01,AS,American Samoa,0,0,0,0
2020-05-02,AS,American Samoa,0,0,0,0
2020-05-03,AS,American Samoa,0,0,0,0
2020-05-04,AS,American Samoa,0,0,0,0
2020-05-05,AS,American Samoa,0,0,0,0
2020-05-06,AS,American Samoa,0,0,0,0
2020-05-07,AS,American Samoa,0,0,0,0
2020-05-08,AS,American Samoa,0,0,0,0
2020-05-09,AS,American Samoa,0,0,0,0
2020-05-10,AS,American Samoa,0,0,0,0
2020-05-11,AS,American Samoa,0,0,0,0
2020-05-12,AS,American Samoa,0,0,0,0
2020-05-13,AS,American Samoa,0,0,0,0
2020-05-14,AS,American Samoa,0,0,0,0
2020-05-15,AS,American Samoa,0,0,0,0
2020-05-16,AS,American Samoa,0,0,0,0
2020-05-17,AS,American Samoa,0,0,0,0
2020-05-18,AS,American Samoa,0,0,0,0
2020-05-19,AS,American Samoa,0,0,0,0
2020-05-20,AS,American Samoa,0,0,0,0
2020-05-21,AS,American Samoa,0,0,0,0
